1.5743757443947923 1.8432898315450952 10.0
-3.0626026413750407 -2.9218204445289686 0.0
-3.4798933866742825 -0.5774053269487174 1.0
-1.5039483920093608 0.9397452834379686 6.0
-2.8983796525291776 1.4163451094113868 2.0
-2.3888015592600165 -2.866461938510649 0.0
-2.131884137741328 -4.014295733977807 0.0
0.5875970832575172 -1.0908551865872886 9.0
-3.91808714527173 -1.346440197244217 1.0
-1.8208321337641638 -0.7839608735106451 5.0
1.193575395421241 -1.484544182493585 9.0
-3.3946508663466033 -1.6149846096375657 0.0
-3.3030254157398637 -3.036602090198648 0.0
-3.531706446001408 0.6631955284685718 2.0
-3.1642948755059597 -1.3251901772997328 1.0
-0.8008634523444943 1.2365892209265992 6.0
0.6016795004286051 1.4699522878405178 10.0
-2.7878627210421274 0.7778538180132102 2.0
-2.744712175666911 0.9154204807973826 2.0
-0.9649847416378998 -0.8355649021345374 5.0
0.6986810066704401 -1.6980416126701785 9.0
-1.70966239010574 -0.7761899814642632 5.0
-1.0450891399534432 -3.3154891364930164 4.0
0.9597426035892345 -1.5701744108393982 9.0
-0.07522368582264927 -1.5859195316638757 5.0
1.5404256790032758 -3.242155545907605 8.0
-3.19189953258609 -2.8391655026542657 0.0
1.8381635425354519 -1.0847430399267133 9.0
0.7798417297343332 -1.5287379305614224 9.0
1.6010829366882697 0.8275443209963074 10.0
-0.7106112069991954 -0.4997184140900066 5.0
-3.190161303864938 -1.0162861460233141 1.0
-0.5420099417912246 1.1958604272864157 6.0
1.8413981174935303 1.3521081954451857 10.0
-2.8769064575801937 0.9966216206893352 2.0
-1.4167842674004876 -2.3953605363551222 4.0
-1.2119128394584775 -1.0770718839446878 5.0
-3.2737240572912065 1.352265815014366 2.0
-2.3937611035528903 -0.6547815023778982 1.0
-3.3716883222499168 1.051229554790322 2.0
1.39255651761061 0.32381816437707744 10.0
-0.9241873036759549 1.2328545644527322 6.0
-2.673489742679602 0.5462995618479425 2.0
-2.8348368834853965 0.9161285984687666 2.0
-3.213444403333626 1.2597765283723508 2.0
1.2507675698629872 -3.0624537178173026 8.0
-2.4411396100279124 0.5484034789503944 2.0
-2.6108351499095255 -2.9429556659738187 0.0
1.0113785599936553 1.379205644691757 10.0
-1.215743107164023 -3.2381104535524536 4.0
1.0716414975749198 -2.760645744366204 8.0
0.9323389740467297 -0.4096883101426926 9.0
1.3829916902955828 0.9759427943105895 10.0
1.2123070931836502 -3.734172243156686 8.0
-0.0357660477872197 -3.831326189594436 8.0
-1.1729618644057132 0.8797850947251995 6.0
-1.084497133344076 -1.6812891330470023 5.0
0.8132748229922503 -0.7259115601012905 9.0
-2.5858147934295683 0.9213797251417354 2.0
